text,aspect,label
"Tento podnik doporučuji navštívit jako gurmánskou destinaci i jako výlet ""jak se u toho Pohlreicha vaří"" .",gurmánskou,positive
"Ale byl jsem velmi mile překvapen, když jsem si dal meníčko a bylo to vynikající české jídlo, jak se říká ""jako od maminky"" nejen množstvím, ale velmi dobrou kvalitou",jídlo,positive
"Vidim jak všichni chválí ja také chválim ,je tam výborna obsluha a velmi mi chutnalo jídlo,je toho hodně a není šizené jak jinde a ve LAFUTURU jsem byl a nebylo to k jidlu vubec mi nechutnalo ,předražené a personál neochotny nikoho si nevšímal",jídlo,positive
"jinak jídlo tam mi skutečně chutná, a servírky se dají omluvit, když sem viděla jak se tam k nim chovaji, bylo mi jich spíš líto.",servírky,neutral
Jídlo bylo opravdu vynikající a číšník byl jak z pohádky,číšník,positive
"Tatarák velmi dobrý (už jsem měl ale lepší), kachny akorát, skvělé knedlíky.",knedlíky,positive
Pivo je chutné 10 i 12.,Pivo,positive
Jistě se k vám brzy vrátím a všem vřele tuto restauraci doporučuji,restauraci,positive
Jídlo na vouchery nic moc,vouchery,negative
"Dezert malinový dort nebyl špatný, ale jedla jsem lepší.",Dezert malinový dort,positive
"Když se podívám na hodnocení jídel, tak doporučují vídeňskou kávu, borůvkový koláč a tatarák",tatarák,positive
"V restauraci jsem byla poprvé a naposledy nedávno po zakoupení voucheru na 2 steaky, přílohu, omáčky a salát (přesně ta akce uvedená v Černých ovcích)",steaky,neutral
"Pokud jde o couvert (2*15 Kč za chléb s pomazánkou), na voucheru o něm není ani zmíňka, čili se pan majitel rozčiluje nad nespokojeností hostů neprávem, jelikož podle čoi zákazník není povinnen koupit to, co není uvedeno na voucheru.",chléb s pomazánkou,neutral
"Naposledy jsme ji navštívili v sobotu na oběd- vůbec nikdo tam nebyl a pan nepříjemný nám sdělil, že jsme si při takovém počtu osob měli udělat rezervaci",oběd,neutral
"Chodím do Smaragdové zahrady pokaždé, když jsem v Praze, a je to nejlepší varianta levného a chutného jídla v příjemném prostředí.",jídla,positive
"Servírka přišla a sdělila nám, že došlo jídlo a že máme přijít jindy",Servírka,negative
"Souhlasím s Petrem, jidlo skvělé, rump steak jak ""máslíčko"" vino příjemné, osvěžujíci a za ty peníze ?",peníze,positive
"skvele jidlo, dobre piti, obsluha nic moc - holky by mohly byt ochotnejsi a milejsi, prostredi uchazejici - stoly na muj vkus moc blizko u sebe a drevene zidle ....na obed vyhovujici",jidlo,positive
"restaurace si na nic nehraje,není to žádný luxus podnik,ale vaří vynikající,i prostředí uvnitř je ucházející",restaurace,positive
"Měl jsem zde i sraz se spolužáky a všichni jsme byli spokojeni jak s jídlem a pitím, tak i obsluhou.",jídlem,positive
Přílohu na talíři téměř nenajdete a velikost masa rozhodně neodpovídala deklarovanému množství v jídelníčku.,Přílohu,negative
"A to , že jsme jako žebra dostali maso bez kosti plné blan ( pupek ) ani nezmiňuji.",žebra,neutral
Vepřové výpečky byl jídelní orgasmus.,Vepřové výpečky,positive
"Vážení zákazníci, restaurace Sklípek již neexistuje, vouchery můžete uplatňovat stále u sjednavatele a to na tel. čísle : 777174696 Děkujeme za pochopení.",restaurace,neutral
"Byli jsme tam na Valentýna - dali jsme si specialní menu,k tomu lahvinku vínka,a bylo nám dobře,po dloooouhé době fajn personál a kuchyn výtečná!",personál,positive
"JÍDLO MIZERNÉ, Z VÝČEPU JE VIDĚT DO KUCHYNĚ A TAM JE BORDEL ASI JAKO NĚKDE VE SKLEPĚ FUJ, PIVO TEPLÉ A OBSLUHA OPILÁ A SPÍNA ZA NEHTY TO JE OPRAVDU ÚROVEŇ, OMLOUVÁM SE ZA TOTO SLOVO ALE BLIL BYCH.",OBSLUHA,negative
"I když platí 1 člověk, couvert započítaný za 2 osoby - což je dosti drzé.",couvert,neutral
"Dnes objednán rozvozem Caesar salát , bez parmesánu, nahrazený hnusným eidamem",Caesar salát,negative
"Hovězí vývar nechutný a silně přesolený, vracel jsme ho, hlavní jídlo studené, chuťově i objemově nic moc.",hlavní jídlo,negative
"Dali jsme si škvarkovou pomazánku jako předkrm, pupík, domácí limonádu, vídeňskou kávu a kappuccino, nealko pivo.",nealko pivo,neutral
"Na Dřevařské ve sklípku mají dobrou polívku,velké porce, dobré pití,",pití,positive
"Nedoporucuji, nuti Vas objednat neco, co vubec nechcete .......ke kazdemu jidlo je povinne couvert coz je pry nezbytna soucasti jidla, ktera stoji dalsich CZK 30.",jidla,neutral
Bohužel ta restaurace jde hodně dolů,restaurace,negative
"O oblečenosti snad nemluvím vytahaný triko staropramen roztrhaný rifle kdyby se ten číšník blonďatej usmál, byl příjemnej a trošku se choval jako číšník a ne nosič jídla,pití tak oblečení vem čert,.",číšník,negative
Nový šéfkuchař Jan Beneš se moc nevyznamenal,šéfkuchař,negative
"Objednali jsme si následující: předkrmy paštiku, vařený hovězí jazyk a tatarák a větší jedlíci si dali ještě hovězí žebra a steak z pravé svíčkové.",steak z pravé svíčkové,neutral
OBSLUHA PRŮMĚRNÁ,OBSLUHA,neutral
"Restaurace čistá, obsluha příjemná, kýta sice trochu vysušená, ale jinak absolutně v pořádku, možná jsme měli štěstí, každopádně já doporučuji",obsluha,positive
"Obsluha se sice snažila, ale pro nás tato restaurace byla zklamáním",Obsluha,positive
"Snědli jsme více než polovinu jídelního lístku a jídla snědla celá i naše děťátka, která opravdu hned tak něco bez nátlaku nesežerou",jídelního lístku,positive
"A k čemu se musím vyjádřit, byly quesadilly - rádoby mexické - ovšem suché placce s rozmraženými lusky, sterilovanou kukuřicí a rádoby čedarem uvnitř - naprosto nepoživatelná katastrofa",čedarem,negative
"Jídlo i obsluha - KATASTROFA! Děti dostaly naprosto KRVAVÉ ŘÍZKY, za což se obsluha sice omluvila, ale kompenzace žádná",ŘÍZKY,negative
"Škoda jen,že dojem kazí W.C.a pomalý personál.",W.C.,negative
"Jestliže si pod (hovězím) steakem představíte stare šlechovite vepřové(!) maso plovoucí v moří tuku v zakouřeném, umaštěném prostředí s obtlstlou arogantní obsluhou, pak je to místo pro Vás",prostředí,negative
"Ochotný, pozorný personál, skvělá kuchyně - netradiční raut, žádné oschlé mísy s pokrájeným sýrem a salámem, ale výborný kančí guláš, voňavé řízečky, skvěle ochucený tatarák, restovaná zelenina a takto bych mohl pokračovat",personál,positive
"Zavítali jsme na voucher, jídlo celkem dobré (kuřecí a vepřové steaky), ale obsluha dost hrůza",jídlo,positive
obsluha naprosto v pohodě příjemná vtipná profesionální,obsluha,positive
"Hranolky obyčejné kupované,ne domácí,chilské víno nic moc",Hranolky,negative
"Velmi zajímavá kombinace mrkve, červené cibulky, papriky, okurky a čerstvého koriandru. 300,-/osoba.",červené cibulky,neutral
přivítala nas velmi prijemna obsluha ale take jedna mistnost s osuntelym nabytkem z roku cca 85 který najdete podle sazavy zhruba před kazdou druhou ctyrkovou hospodou,obsluha,positive
"Obsluha drzá, opravit částku se jim nechtělo.",Obsluha,negative
"Co jsme s přítelkyněmi navštívili Zorbas při degustaci vín, jsme se rozhodli zajít druhý den i na oběd",vín,neutral
"byla jsem tam na svatbe meho bratra v roce 2009 nevim jak to tam chodi ted ale predtim jsem mely na jidlo kureci kapsu bohuzel nedopecena , polivka studena nudle nebyly domaci ale kupovane o servirkach to nevim protoze jsem nevdela kdo je kdo jidlo nosily i recepcni takze tak",nudle,negative
"Jediné mínus - přeplněnost restaurace, stoly jsou nacpané těsně u sebe,takže se neslyšíte, nebo se nemůžet bavit, aby to nevěděli všichni.",restaurace,negative
"Jídlo a personál absolutně bezvadné někdy to bylo od personálu až moc vlezlé jak se každé 2-3 minuty ptají jestli je vše v pořádku a jestli něco nechybí apod, ale to už záleží na každém.",Jídlo,positive
"Jidlo stálo za prd... nemelo chut, obsluha nepříjemná, nedoporučuji!",Jidlo,negative
"Po předchozích zkušenostech (a to nejen z tohoho steak housu) jsme si objednali propečení medium rare, abychom dostali propečení medium (všude jsme zatím vždy dostali o stupen víc propečený steak, než jaký jsme chtěli)",steak,neutral
Přítel tureckou kávu zhodnotil jako standard.,tureckou kávu,neutral
Do restaurace Smaragdova zahrada v Praze 1 chodím často. Jidlo i pití je výborné.,restaurace,positive
"Pizza lehce potřená kečupem, tak 5 kousky masa, trochu síra....Okraje totálně suché...Rozhodně za to bych se styděl i já, dát to někomu na talíř...",Pizza,negative
"Byli jsme zde 10.3.2012 uplatnit vouchery na slevy, jídlo bylo za 30minut na stole, kvalita a množství jídla dobrá, obsluha průměrná, čistota dobrá, takže celkem spokojenost",obsluha,neutral
Neznám restauraci bez jídeláku a je to něco co tam prostě být musí,jídeláku,neutral
"pár fazolovejch lusků s cibulí v tomatový matlanině, jinak to nejde nazvat",fazolovejch lusků s cibulí v tomatový matlanině,negative
"Je to náš oblíbený podnik, rádi sem chodíme s voucherem i bez, kuchyně je výborná, pivo je taky fajn, a atmosféra je velice příjemná, pan majitel je veselý",pivo,positive
"Dneska jsme tam byli s přítelkyní na oběd, protože jsme tam už dříve byli, a byli jsme nadseni....dnes květáková polévka a pečené kuřecí stehno s kaší...za 98kč..polévka se dala ,ale to kuře bylo strašné...dvě malé pečené stehýnka...v Tescu asi za 8kč a bramborová kaše...nechutná...omáčka taktéž....",oběd,positive
Na začátek jsme si objednali polévky kuřecí vývar a kulajdu se ztraceným vejcem - naprostý luxus.,polévky kuřecí vývar a kulajdu se ztraceným vejcem,positive
"Majitel nam do teto doby dluzi penize za reklamovane vouchery, nehodla a s nami vubec komunikovat, jiz jsme kontaktovali COI",vouchery,negative
"Bylo to poprvé, kdy jsem po aperitivu odešel z restaurace",restaurace,negative
"Je smutné, že o těch labužnických a delikatesnich zážitcích si člověk pouze přečte, ale realita odpovídá spíše té hospodě",hospodě,negative
"Staršná obsluha, arogantní chování, neznalost (nejdříve jsme dostali polévku pak teprve předkrm....zamoměli na něj),čas. rozestup mezi polévkou, předkrmem, hl.jídlem byl 30minut, kvalita jhídla děsná, tvrdé pečivo a nakonec nás pořádně okradli.ROZHODNĚ NEDOPORUČUJI!!!",obsluha,negative
"Jako dezert jsem chtěl okusit dort, který nese jméno podniku- dort ""Imperial"", naurazí, nenadchne, jednalo se vláčnou buchtu s rozinkami.",dezert,neutral
"Opět, při ceně 165 Kč bych ocenil pečlivější výběr surovin, všechny 3 typy uzenin byly bez chuti, olivy detto a feferonky byly jako ze sklenice za 9,90 Kč z regálu v Penny Marketu.",feferonky,negative
"Dobrý den,tatarák byl moc dobrý i topinky,koleno,steaky i kuřecí špalíčky byly taky moc dobré,obsluha naprosto normální,wc čisté-za ty peníze vřele doporučujeme!",peníze,positive
Řecké speciality? No Řekové by se divili,Řecké speciality,negative
"Měli jsme vochery na steak,fazolky se slaninou a pečený brambor,Bylo to skvělé :) Určitě se vrátíme",steak,positive
"Nicméně souhlas s většinou, za jejich ceny jsem už zažil nápaditější jídla a cestu přes půl republiky bych rozmýšlel.",jídla,neutral
"Vývar s domácími nudlemi - slabý vývar, o domácích nudlích, které byly avizovány pochybuji.",domácích nudlích,negative
"Ceny jako v grand hotelu praha,porce jídla menší než v mateřské školce,chuť jídla tak průměrná čtvrtá cenová skupina",porce jídla,negative
Velmi příjemně jsme si poseděli u pivka a o jídle ani nemluvím - vynikající!,pivka,positive
"Myslím si, že pokud přijdu do téměř prázdné restaurace, tak je na pováženou, že mi číšník oznámí, že nemá dostatek jídelních lístků pro 6 osob.",restaurace,neutral
"Koleno bylo teda už úplně extrémě nepoživatelné,(nic horšího jsem ještě nejedl),připadlo mi,že je uvařené už tak min. dva dny a potom jen ohřáté",Koleno,negative
"Odešel, pizzu si zkusil objednat telefonicky a bez toho že by sdělil že má voucher, najednou nebyl problém, pizza přislíbena do půl hodiny.... když servírce sdělil proč to nešlo předtím osobně, začala být nepříjemná, až sprostá, po zeptání se na pana majitele, mu bylo sděleno že majitel není a servírka třískla telefonem, takže 3 voucher roztrháme a tato pizzerie nikdy více.",majitele,neutral
"Příjemná restaurace, ve které se dá i s kamarády posedět u piva.",restaurace,positive
"Takže tuto resturaci nikomu nedoporučuji, je spousta jiných a opravdu solidních restaurací, kde si zákazníků váží",restaurací,positive
"Jídlo mají dobré, to musím uznat, ale to pivo? hnus...",pivo,negative
"Obsluha nevstřícná, nekomunikativní.",Obsluha,negative
"Včera jsem tam byl s kámošem ,velmi nám chutnala chalupářská pochoutka a ta obsluha byla super kočka,bylo tam plno lidí a ještě měli i akce v saloncích bvylo tam veselo",obsluha,positive
"Ale byli jsme velmi mile překvapeni - prostředí je sice trošku horší, ale jídlo bylo vynikající, opravdu jsme si skvěle pochutnali (steak se švestkovou omáčkou, kuřecí křidýlka, kuřecí roláda, řízečky a opékané brambory), jídla hromada a vše výborné",steak se švestkovou omáčkou,positive
"Obsluha uplne v pohode.Francouzska cibulačka velmi dobra.Teleci licka vynikajici a k tomu zelenina a bramborova kase taky skvela chut.Bratr mel kukuricne kure a rikal ze dobre a k tomu hranolky,ktere byli opravdu jak mají byt,pekne bramborova chut.Jinak Plzen a Espresso co jsem mel tak dobre.Bylo plno,ale prostreli nam v kavarne a vůbec to nevadilo.Prostredi je velice prijemne.",hranolky,positive
"Jídlo a pivo vynikající, obsluha rovněž tak",obsluha,positive
"Velmi příjemná obsluha, výborně propečený steak a výtečná hovězí polévka! S vyšší cenou zde člověk musí počítat. Jen jsem byl překvapený papírovým prostíráním na stole. Jinak mohu doporučit! Pavel z http://1-pneumatiky.com/",steak,positive
Z televizní hospůdky zmizel její duch a upřímnost,hospůdky,negative
Také prokoplé dveře by snesly trochu kytu.,dveře,negative
"Po snědění hovězího líčka se zauzenou kaší a vypití 0,5 l piva bych čekala zasycení jako v jiné restauraci nebo jako při 1. návštěvě (stejk, domácí pečivo, 0,5l piva).",domácí pečivo,neutral
Pochutnal jsem si za rozumnou cenu.,cenu,positive
O chodu restaurace uz davno nema sebemensi tuseni a zajimaji ho jen vydelky a vubec ne starosti s restauraci a s chodem restaurace,restaurace,negative
"Velice dobré jídlo, příjemná obsluha. Každému doporučuji :-)",obsluha,positive
"Nakonec ovšem vše dopadlo dobře - místo lasagní nám byly nabídnuty tři steaky, což jsme přijaly",lasagní,neutral
Restaurace na jedničku.,Restaurace,positive
Ten vohon vubec nestihal,vohon,negative
"P.S. Děkuji paní recepční za opravu boty mé ženy,byla na srazu koncem loňského roku",recepční,positive
"Kdyz to clovek nechce, tak ma pravo to odmitnout a tudiz neplatit, ale pan majitel rikal, ze i kdyz to snite ci ne zaplatit se to musi, protoze je to soucasti kazdehi jidla.",zaplatit,negative
"Když jsme tam byli na večeři loni v srpnu bylo to naprosto úžasné, ale letos v srpnu naprosté zklamání!!! Jídlo slané, o masu ani nemluvím",masu,negative
Byl jsem tam v únoru 2012 na tataráček a koleno,tataráček,neutral
"Za prvé - pečivo nebyla klasická hamburgerová houska ale chlebový typ, tj. s tvrdou kůrkou",pečivo,negative
Často chodíme s kamarádkou do Kandelábru na večeři či na oběd a ještě nikdy mě Kandelábr nezklamal.,oběd,positive
"Pizza dobrá, ceny lehce vyšší průměr.",Pizza,positive
"Ale i tak mohu všem doporučit, hlavně kvůli jídlu, opravdu jsme si s rodinou pochutnali a určitě restauraci zase navštívíme.",jídlu,positive
"Doporučuji, aby si příště pán zašel na Václavák na buřta a nehraje si na znalce gastronomie",buřta,neutral
"Kafíčko výborné, bagetky čerstvé a teplé.",bagetky,positive
Navštívili jsme tuto restauraci po delší době na oběd a byli jsme mile překvapeni.,restauraci,neutral
"V restauraci Kulaták jsem byl s kolegy několikrát, to že je pivo vždy pod míru jsme si zvykli ( ostaní restaurace v okolí mají s mírou piva také problémy ), ale při poslední návštěvě nám bylo účtováno výrazně více piv než jsme vypili.",restaurace,neutral
"Inu, pivko mám, jídlo jsem si objednal, tak jsem si chtěl skočit na záchod, kde mě málem chuť k jídlu přešla - smrad jak na nádraží, špína a po letmém pohledu na umyvadlo a samonavíjecí ručník (vypadal že se tam na té roli točí už tak půl roku) jsem raději vypadnul než abych si tam ""umyl"" ruce.",ručník,negative
"Dneska jsme tam byli s přítelkyní na oběd, protože jsme tam už dříve byli, a byli jsme nadseni....dnes květáková polévka a pečené kuřecí stehno s kaší...za 98kč..polévka se dala ,ale to kuře bylo strašné...dvě malé pečené stehýnka...v Tescu asi za 8kč a bramborová kaše...nechutná...omáčka taktéž....",polévka,positive
Jídlo a servis výborný,Jídlo,positive
Super vše dobré jídlo pití ..pár blbců kteří chtějí žrát zadarmo :) at jdou jinam.,jídlo,positive
"Ano, brambůrky byly, lehce máznuté máslem a slaninka byl jeden proužek o šířce 1 cm.",máslem,neutral
"skvělé prostředí, jídlo i obsluha. doporučuju navštívit",prostředí,positive
Hospůdka jak má být.,Hospůdka,positive
Ovšem na jídle jsme si nepochutnali,jídle,negative
mám přesně stejnou zkušenost jako Lukáš- i výběr jídla,jídla,neutral
Na nevhodnou vůni jídla jsem byla upozorněná až po tataráku,jídla,negative
"A závěrem:příjemná obsluha a ceny jako ve 4 hvězdičkovém hotelu,stylové prostředí,na pivko určitě,jídlo-nečekejte žádné zázraky,ať nejste příliš zklamáni",jídlo,negative
Kaše hrudkatá.,Kaše,negative
"Objednali jsme si piva, která byla 1 cm pod míru a navíc ještě teplá",piva,negative
"Vytrpěli jsme pivo - bylo teplé a skoro nepitelné (přišli jsme se začátkem otevírací doby v 17,00 a to bylo ještě asi v trubkách)",pivo,negative
Jídlo famózní obsluha příjemná tataráček byl jemný jak pohlazení a steaky ještě teď se mi zbíhají sliny ale pak při další návštěvě?Hrůza.,tataráček,positive
Jídlo výborné a po jídle mi ještě přinesli sladké překvapení:).,překvapení,positive
"Proboha, opravdu si nekdo mysli ze sumavska restaurace a poctive jidlo je toto? Pri dnesnim poctu konzumentu ( snobske prazske rodinky s coklem ) stezi uverim ze to vari z vlastnich surovin, nowako tam musi byt obden! Jidlo prumerne cena vysoka stylove mimo misu - na sumavu se to nehodi, ale hodnotim kladne ten dojemny pribeh coby dokonaly reklamni trik.",cena,negative
"Pizza Mexikana suchá na celé pizze max 2 plátky slaniny rozkrájené na kousky a trocha cibule, nic víc.",slaniny,neutral
Jídlo od Nás dostává 5 z 5 a pan Doksanský (spolumajitel) i jeho personál jsou profesionálové kteří Vám doporučí kvalitní víno nebo jiné pití ke konkrétním jídlům,pití,positive
"TENTO HOTEL DOPORUČUJI DOBŘE SE NAJÍTE A NAPIJETE NEJLÉPE V ÚTERÝ,STŘEDA, ČTVRTEK",NAPIJETE,positive
"Navíc teda obsluha je veliká katastrofa,chtěli jsme si přiobjednat nějakou zeleninu atd,protože neomezené množství,jak píší a inzerují je asi podle nich jen ubohý jeden roh a měsíček rajčete,obsluha nám nedonesla stejně nic",měsíček rajčete,neutral
"Velká zahrádka, velký výběr točeného piva.",piva,positive
Jídlo od Nás dostává 5 z 5 a pan Doksanský (spolumajitel) i jeho personál jsou profesionálové kteří Vám doporučí kvalitní víno nebo jiné pití ke konkrétním jídlům,víno,positive
"Jak by se asi taky uživila restaurace, kde většina jídel je se slevou 61% v centru Prahy",restaurace,neutral
Pokud hledáte kvalitu za odpovídající cenu-určitě doporučuji!,cenu,positive
"Před pár dny jsem se zde stavovala na jídlo. Mile mě překvapila velká změna. Nová milá obsluha, čistota, chutné jídlo. Vše tu prošlo změnou. Sklípek začnu navštěvovat častěji. Všem doporučuji!",změna,positive
Děkujeme za dobré jídlo na sobotní akci a výborny personal,jídlo,positive
"Jde vidět, kdo koho šidí o peníze, když se slečna servírka nalévá alkoholem!",servírka,negative
"Všichni tři jsme si dali Tahjský salát s hovězím a k tomu Frankovku 2010, pozdní sběr.",Frankovku,neutral
"Jak je v naší komunitě běžnou věcí, očekávál jsem příjemnou atmosféru.",atmosféru,neutral
"hospůdku jsme navštívili 3x, poprvé jsme byli nadšeni, výborná paštika, domácí vývar a steak ze svíčkové vyborný, letos jsme byli úplně rozladěni, obsluha nepřirozená až vlezlá, jídlo na nový způsob dobré nebylo a líčka neočištěná s vrstvou tuku byla tragická, steak za tyto penize si dám kdekoli a pochutnám si určitě daleko lépe, příště si navštěvu rozmyslíme, sice reklama od p. Polreicha zafungovala, ale na jak dlouho, majitel by se měl zamyslet",líčka,negative
"Maso (vepřové, hovězí a kuřecí) dobře okořeněné i upečené",vepřové,positive
Ale to ze jsem dostal tatarak se suchyma toustama misto topinek bylo opravdu nechutny,topinek,neutral
"jen se mohu ztotožnit se všemi okolo, skvělá obsluha, skvělé jídlo bezva jen mám výtku k trhanci takhle jej neznám babička i ve Vídni jej dělala jinak a byl to trhanec ne piškot",trhanec,positive
"degustační menu: panenka se švestkovou omáčkou, smažená křidélka, kuřecí roláda a kuřecí řízečky",panenka se švestkovou omáčkou,neutral
Nedoporučuji; měli jsme vouchery 2*pizza/těstoviny a s partnerem jsme usedli ke stolu pro čtyři.,vouchery,neutral
Jídlo fakt dobré. krasná atmosféra. Výhodné ceny. Tuhle restauraci bych doporučil všem.,atmosféra,positive
"Škoda , krásné prostředí a viditelná velká snaha majitelů Ale !!! Z jídelního lístku měli pouze polovinu věcí, podivná byla nabídka umístění stolu k sezení obsluhou , ačkoliv byla hospoda prázdná a nikdo další již celý večer nepřišel.",majitelů,positive
"Jídlo průměrné chuti,ceny neuvěřitelně vysoké,porce malé na obrovském talíři",porce,negative
"tatarák jsme v restauraci Na scestí měli již po několikáté,včera 17.1. naposled",restauraci,neutral
"Príjemná obsluha, dobrá atmosféra a bufety s docela širokým výberom za prijatelnú cenu celkovo hodnotím pozitívne určite sa tu ešte vrátim.",cenu,positive
"Těstoviny normální, průměrné, doma bych udělala stejné, za plnou cenu bych v životě nekoupila (očekávala bych, že budou např. domácí).",Těstoviny,negative
"Takovou pizzu dostanu v každé druhé pizzerii, steak místo krvavej přistál na stole sotva medium ( spíš propečenej ), víno teplý ao pivu se nemá cenu ani bavit",steak,negative
"Koupili jsme si zajímavý voucher na slevovém serveru a těšili jsme se, že poznáme novou zajímavou restauraci",restauraci,positive
"Jídlo bylo pořád dobré, to se musí nechat, ale hrozně moc klesla úroveň obsluhy",Jídlo,positive
"A když přijdete 30 minut před zavíračkou ""na jedno"", budete už mezi dveřmi svědky něčeho podobného: My zavíráme, už ne! No tak teda na jedno... Co si dáte? Pivo? No, ale jen jedno! (po 5 minutách přináší pivo).",Pivo,neutral
"je tam dobrán atmosfera a ta kuchyně mňam,levné a výborníé jídlo ,a číšnici výborní a slušně oblečení a ochotní.",levné,positive
Oslavila jsem svátek-dobré jídlo a pití.DOPORUČUJI,pití,positive
"Navštívil jsem restauraci u Štěpána a bohužel musím říci, že jsem byl zklamán",restauraci,negative
"Tatarák co jsem měl rozhodně nebyl ze svíčkové a kuřecí nohy byly podivně cítit, takže jsem je nejedl",svíčkové,neutral
"Restaurace je opravdu otevrena do 22 00, ale s tim, ze vzdy kuchyne zavira nejmene o hodinu drive nez samotna zaviraci doba",kuchyne,negative
Do restaurace Smaragdova zahrada v Praze 1 chodím často. Jidlo i pití je výborné.,pití,positive
"Když jsem se ohradil, tak na mě sprostě začal zhulený číšník ječet, ať jdu prudit jinam.",číšník,negative
tato restaurace je opravdu hrozna kdyz tam prijdete kolem obeda v restauraci nikdo co se tyce jidelniho listku tak oprvavdu nechapu ty jidla,restaurace,negative
K tomu domácí olivový chleba a talířek se sýry - to vážně nemělo chybu,domácí olivový chleba,positive
"Čtyři chlapi s poukázkou na hromadu pečených kuřecích křídel - křídla opravdu chutná v množství velmi dostatečném, pivo mělo říz a chutnalo, obsluhoval sám majitel - velmi příjemný a vstřícný chlapík neustále v dobré náladě a s úsměvem ve tváři",majitel,positive
Do restaurace kodíme na obědy každý týden a jídlo je chutné a rychle hotové.,obědy,positive
"Kde jsem si dala bramborovou kaši a řízek a bylo to fakt jak ze školní jídelny, což mne dosti udivilo, protože jsem tuto restauraci znala jako tu z těch lepších.",restauraci,negative
"Byli jsme čtyři natěšení na steak, každý si dal jiný a všichni jsme byli velmi znechuceni kvalitou a velikostí porce.",porce,negative
"Hospůdka praskala ve švech, pravda, obsluha je trochu pomalejší, ale ten, kdo má rád příjemné posezení v malé útulné hospůdce, si určitě přijde na své",hospůdce,positive
"Interier - lepší hospoda, obsluha normálka",obsluha,neutral
"Chodíme do Musta Koiry už nějaký čas, jídlo nás nikdy nezklamalo, přestože manželka není masová, vždy si dá nějaký steak, jelikož jenom zde do ní to maso padá, že se nestačím divit",steak,positive
"Príjemná obsluha, dobrá atmosféra a bufety s docela širokým výberom za prijatelnú cenu celkovo hodnotím pozitívne určite sa tu ešte vrátim.",obsluha,positive
"Obsluhu bych vyměnil, číšníci se chovají k hostům dost oplzle.",Obsluhu,negative
Krásný hotel s dobře fungujícím personálem.,hotel,positive
"do restaurace jsem jen volala ohledne rezervace a už během hovoru mne (nejspiš majitel) odradil od navštěvy, nepachnu tam, ten arogantni ton se kterym se mnou pan mluvil a jako kdybych ho obtezovala tim ze mu volam a chci si rezervovat stul",restaurace,negative
Zbytečně mnoho omáčky k porci bramborové kaše.,porci,neutral
"Cekala bych, prijemne posezeni a ne, ze to do sebe rychle nahazim a utikam radeji pryc.",posezeni,negative
"musím ač nerada přidat ŠPATNÝ!!!moc špatný,maso nejde ukrojit natož pozřít",maso,negative
"Tatarák co jsem měl rozhodně nebyl ze svíčkové a kuřecí nohy byly podivně cítit, takže jsem je nejedl",kuřecí nohy,negative
"Můj postřeh z okolí, potkali jsme zde několik restaurací, ale ani u jedné nebyl takový provoz jako U Štěpána.",restaurací,neutral
"Pizza lehce potřená kečupem, tak 5 kousky masa, trochu síra....Okraje totálně suché...Rozhodně za to bych se styděl i já, dát to někomu na talíř...",síra,neutral
"V první chvíli jsem myslel, že mi kuchař přibalil žertovnou krabičku",kuchař,negative
"pokoušeli jsme se něco sníst (prostě jsme nemohli uvěřit, že je to tak zlé, nechtěli jsme si to připustit) maso byla totální žvejka!!",maso,negative
"Měli jsme u Vás oslavu, byla jsem velmi spokojena s jidlem i obsluhou",jidlem,positive
"Takže zkráceně..pivo - OK, Jidlo - ujde, prostředí - fajn, záchody - katastrofa, obsluha - pomala a otrávena, ceny - přemrštěné.",Jidlo,positive
"Takže zkráceně..pivo - OK, Jidlo - ujde, prostředí - fajn, záchody - katastrofa, obsluha - pomala a otrávena, ceny - přemrštěné.",záchody,negative
"Nechápu, když věděli, že jim má přijít skupinka 13 osob s vouchery na uřčité menu, tak se podle toho zařídím",menu,negative
"Dali sme si rump stejk, stejk ze svickove, hamburger a zadni stejk.",zadni stejk,neutral
"Už název ""Vepřová panenka v ořechové krustě podávaná s brambůrkem a jarní cibulkou "" mě zaujal a po snědení jídla byly moje chuťové buňky zcela uspokojeny",jídla,positive
Asi jsem se měl před návštěvou této restaurace podívat na hodnocení,restaurace,negative
"Po předkrmu jsem pil čistě přírodní fresh juice(vymačkané pomeranče) , byl dobrý, přírodní (lehce dražší- 90,-)",fresh juice,positive
"SKVĚLÁ KUCHTIČKA,JÍDLO CHUTNÉ A PIVO???DOBŘE CHLAZENÉ",KUCHTIČKA,positive
"Obsluha - neuvěřitelně sexy milí samečci, kteri makaji od rana do vecera aby nasytili ty vase nevymachany tlamicky, navíc za tu dobu co tam chodíme neměli v pracovní době ani kapku alkoholu, kdyz budete slusni, jak vyzadujete od nich, budou tez mili.",samečci,positive
Působilo to na měj jako bych byl ve čtverkové jídelně jen s luxusním jídlem a kvalitní obsluhou.,jídlem,positive
"Dneska jsme tam byli s přítelkyní na oběd, protože jsme tam už dříve byli, a byli jsme nadseni....dnes květáková polévka a pečené kuřecí stehno s kaší...za 98kč..polévka se dala ,ale to kuře bylo strašné...dvě malé pečené stehýnka...v Tescu asi za 8kč a bramborová kaše...nechutná...omáčka taktéž....",květáková polévka,positive
"Restaurace Sport mě i mého muže potěšila tím, že má široký výběr piv.",Restaurace,positive
